sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,match_lat,match_lon,match_depth,SST,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,region_ID,regionName,pred_tex,tex_residuals
TEXAS_PSM_RR00382,T89-41,BC,0.0,1.0,-20.808,6.005,4282.0,0.557,0.3473,0.0911,0.0716,0.0058,0.4471,0.0371,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.1885,2.6727,2.6727,12.344827586206897,0.2581584188754405,0.3473,include,-20.875,6.125,4300.0,20.41471,55.0,18.91839,20.021086,1.5855038,1.765242,1.5962166,48.0,Western African Upwelling,0.57608515,-0.019085150241851756
TEXAS_PSM_RR00383,T89-30,BC,0.0,1.0,-14.877,8.22,4752.0,0.557,0.3931,0.0796,0.0613,0.0051,0.4273,0.0336,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.0611,2.522,2.522,12.019607843137255,0.2405668149612786,0.3931,include,-14.875,8.125,4800.0,21.65549,45.0,18.08889,20.750917,0.6226605,2.37301,0.9383786,48.0,Western African Upwelling,0.5838099,-0.02680991220474238
TEXAS_PSM_RR00384,T89-33,BC,0.0,1.0,-14.973,11.62,2027.0,0.56,0.3645,0.0895,0.0729,0.0126,0.4322,0.0284,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.1155,2.5761,2.5761,5.7857142857142865,0.27533039647577096,0.3645,include,-14.875,11.625,2000.0,22.41901,30.0,18.627,21.266735,3.6373696,6.5080624,4.122705,48.0,Western African Upwelling,0.5892695,-0.029269518852233833
TEXAS_PSM_RR00385,T89-34,BC,0.0,1.0,-15.01,11.967,999.0,0.561,0.322,0.0759,0.0599,0.01,0.5052,0.0269,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3541,2.8861999999999997,2.8861999999999997,5.99,0.21507596990706593,0.322,include,-15.125,11.875,1000.0,22.27,25.0,19.729109,21.52031,6.3249426,8.382948,6.782597,48.0,Western African Upwelling,0.5919534,-0.03095339679718012
TEXAS_PSM_RR00386,IS-S1,MC,0.0,0.5,48.062,-9.852,2006.0,0.562,0.3757,0.0686,0.0575,0.0089,0.4677,0.0216,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.1675,2.6568,2.6568,6.460674157303371,0.21624219125420469,0.3757,include,48.125,-9.875,2000.0,14.0706,45.0,13.1839905,13.75067,2.8170676,4.570134,3.2578037,26.0,North Atlantic,0.5097171,0.05228289318084722
TEXAS_PSM_RR00387,GeoB6425-1,GBC,0.0,1.0,-33.825,-23.588,4352.0,0.562,0.3454,0.0798,0.0652,0.0086,0.4724,0.0286,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2399999999999998,2.7409999999999997,2.7409999999999997,7.581395348837209,0.23464711274060496,0.3454,include,-33.875,-23.625,4400.0,19.1422,55.0,17.9846,18.756283,1.135292,1.6004937,1.2403917,37.0,South Atlantic Gyre,0.56269807,-0.000698066234588568
TEXAS_PSM_RR00388,GeoB6426-2,MC,0.0,1.0,-33.499,-24.024,4381.0,0.563,0.3397,0.0777,0.0655,0.0074,0.4826,0.0271,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2697,2.7794,2.7794,8.85135135135135,0.22807814629713763,0.3397,include,-33.375,-24.125,4400.0,19.48439,55.0,18.339409,19.100502,0.7436317,1.1178175,0.82649106,37.0,South Atlantic Gyre,0.5663414,-0.00334140014648443
TEXAS_PSM_RR00389,T89-35,BC,0.0,1.0,-17.293,11.228,802.0,0.57,0.3168,0.0642,0.0499,0.0097,0.534,0.0254,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4307,2.9901,2.9901,5.144329896907216,0.18120608899297422,0.3168,include,-17.375,11.125,800.0,18.32739,35.0,16.79891,17.823776,8.290497,10.159689,8.50439,48.0,Western African Upwelling,0.55282813,0.01717186689376826
TEXAS_PSM_RR00390,GeoB6427-1,MC,0.0,1.0,-33.182,-24.248,4491.0,0.573,0.3413,0.0762,0.0674,0.0072,0.4804,0.0274,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2638,2.7716000000000003,2.7716000000000003,9.36111111111111,0.2289705435772852,0.3413,include,-33.125,-24.125,4500.0,19.642391,55.0,18.48931,19.237024,0.59129107,0.9041799,0.66016126,37.0,South Atlantic Gyre,0.5677864,0.005213604450225784
TEXAS_PSM_RR00391,GeoB2212-1,MC,0.0,1.0,-4.032,-25.623,5521.0,0.574,0.3427,0.0851,0.0742,0.006,0.4574,0.0346,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2194999999999996,2.7115,2.7115,12.366666666666667,0.25148334094020997,0.3427,include,-4.125,-25.625,5500.0,27.10581,95.0,19.41911,25.553385,0.07603086,7.512495,1.190722,43.0,Tropical Atlantic,0.6346408,-0.06064081287384038
TEXAS_PSM_RR00392,GeoB9510-3,MC,0.0,1.0,15.417,-17.653,1567.0,0.577,0.3357,0.0793,0.0685,0.0101,0.477,0.0293,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2718,2.7781,2.7781,6.782178217821783,0.23772959951821737,0.3357,include,15.375,-17.625,1550.0,24.43499,35.0,21.3773,23.580664,4.708185,10.987762,6.2887964,44.0,Tropical West African Offshore,0.6137608,-0.036760828971862836
TEXAS_PSM_RR00393,GeoB2208-1,MC,0.0,1.0,-8.917,-33.7,3977.0,0.578,0.3274,0.082,0.0749,0.0062,0.4784,0.0311,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2884,2.7979,2.7979,12.080645161290322,0.24249182277728218,0.3274,include,-8.875,-33.625,4000.0,27.6356,175.0,18.168,24.886889,0.0017811933,8.540253,1.2739036,43.0,Tropical Atlantic,0.62758636,-0.04958636474609379
TEXAS_PSM_RR00394,GeoB6428-3,GBC,0.0,1.0,-32.51,-24.248,4022.0,0.579,0.3272,0.0776,0.0693,0.0075,0.4883,0.0301,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3123,2.8307,2.8307,9.24,0.2294887039239001,0.3272,include,-32.625,-24.125,4000.0,19.9192,65.0,18.3708,19.318348,0.36073333,0.71960104,0.4462099,37.0,South Atlantic Gyre,0.56864715,0.010352853775024373
TEXAS_PSM_RR00395,GeoB9520-4,MC,0.0,1.0,13.829,-17.591,1102.0,0.58,0.3135,0.0754,0.0637,0.011,0.5069,0.0294,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.381,2.9172999999999996,2.9172999999999996,5.790909090909092,0.2186771561771562,0.3135,include,13.875,-17.625,1100.0,24.74929,35.0,21.59601,23.845835,3.654923,9.895887,5.158341,44.0,Tropical West African Offshore,0.6165675,-0.03656749248504643
TEXAS_PSM_RR00396,GeoB9513-5,MC,0.0,1.0,15.318,-17.294,498.0,0.581,0.3251,0.0702,0.0576,0.014,0.5073,0.0258,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3598,2.8928999999999996,2.8928999999999996,4.114285714285714,0.2101052007704845,0.3251,include,15.375,-17.375,500.0,24.22621,35.0,21.256191,23.340158,5.190774,12.324717,7.2032332,44.0,Tropical West African Offshore,0.6112153,-0.030215293407440225
TEXAS_PSM_RR00397,GeoB2213-1,MC,0.0,1.0,-1.265,-24.153,4323.0,0.584,0.3134,0.0815,0.0733,0.0072,0.4908,0.0339,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3485000000000005,2.8732000000000006,2.8732000000000006,10.180555555555557,0.23591087811271294,0.3134,include,-1.375,-24.125,4300.0,26.8087,65.0,22.86491,26.023115,0.11591481,3.623112,0.67074764,43.0,Tropical Atlantic,0.63961256,-0.05561255550384525
TEXAS_PSM_RR00398,GeoB9525-5,MC,0.0,1.0,12.64,-17.88,2648.0,0.586,0.3329,0.0805,0.0738,0.0111,0.4726,0.0291,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2682,2.7699000000000003,2.7699000000000003,6.648648648648649,0.24793883975415978,0.3329,include,12.625,-17.875,2600.0,25.663109,35.0,22.01609,24.710093,2.4177942,8.248583,3.7438376,44.0,Tropical West African Offshore,0.62571514,-0.03971513652801517
TEXAS_PSM_RR00399,GeoB9521-3,MC,0.0,1.0,13.849,-17.49,522.0,0.587,0.3131,0.0684,0.0579,0.0144,0.5216,0.0246,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4121999999999995,2.9583999999999993,2.9583999999999993,4.020833333333333,0.20483330906973363,0.3131,include,13.875,-17.375,500.0,24.56511,35.0,21.47699,23.586294,4.360523,11.401617,6.358619,44.0,Tropical West African Offshore,0.61382043,-0.026820433616638217
TEXAS_PSM_RR00400,GeoB9512-4,MC,0.0,1.0,15.376,-17.485,787.0,0.587,0.3142,0.0702,0.0583,0.0124,0.5157,0.0291,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4032000000000004,2.9480000000000004,2.9480000000000004,4.701612903225806,0.20548344757182438,0.3142,include,15.375,-17.375,800.0,24.22621,35.0,21.256191,23.340158,5.190774,12.324717,7.2032332,44.0,Tropical West African Offshore,0.6112153,-0.02421529340744022
TEXAS_PSM_RR00401,GeoB9508-4,MC,0.0,1.0,15.498,-17.948,2385.0,0.589,0.3368,0.0779,0.0718,0.0091,0.4736,0.0308,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2664000000000004,2.7708000000000004,2.7708000000000004,7.89010989010989,0.23944511459589862,0.3368,include,15.375,-17.875,2400.0,24.6187,35.0,21.46041,23.78082,4.360057,10.197919,5.7305665,44.0,Tropical West African Offshore,0.6158794,-0.02687941646575931
TEXAS_PSM_RR00402,GeoB2215-8,MC,0.0,1.0,0.008,-23.492,3712.0,0.59,0.3102,0.0802,0.0721,0.008,0.4944,0.035,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.366,2.8954,2.8954,9.0125,0.23241989270697402,0.3102,include,0.125,-23.375,3700.0,26.897709,80.0,20.48109,25.073694,0.19931662,5.6526914,1.4945546,43.0,Tropical Atlantic,0.62956357,-0.03956357002258304
TEXAS_PSM_RR00403,GeoB2216-2,MC,0.0,1.0,0.0,-23.102,3914.0,0.591,0.2957,0.0806,0.0734,0.0076,0.5073,0.0353,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4206,2.9631999999999996,2.9631999999999996,9.657894736842106,0.22948026128940643,0.2957,include,-0.125,-23.125,3900.0,26.8799,80.0,20.4817,25.064339,0.20994598,5.7176633,1.5326052,43.0,Tropical Atlantic,0.6294645,-0.03846450710296634
TEXAS_PSM_RR00404,GeoB2105-3,MC,0.0,1.0,-26.738,-46.738,202.0,0.592,0.2664,0.0732,0.0655,0.0155,0.5539,0.0254,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.5679,3.1471999999999998,3.1471999999999998,4.225806451612903,0.21022494887525564,0.2664,include,-26.625,-46.625,200.0,23.65559,95.0,19.41579,22.028181,0.060225327,3.7735395,1.2187195,13.0,Eastern South America Offshore,0.5973289,-0.005328901290893584
TEXAS_PSM_RR00405,GeoB9506-3,MC,0.0,1.0,15.61,-18.35,2964.0,0.595,0.3451,0.0751,0.0692,0.0088,0.4698,0.0321,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2475,2.7494,2.7494,7.863636363636363,0.23374045801526713,0.3451,include,15.625,-18.375,3000.0,24.82759,35.0,21.592491,24.02374,3.8664699,10.051286,5.289877,44.0,Tropical West African Offshore,0.6184505,-0.023450522422790554
TEXAS_PSM_RR00406,GeoB1503-2,MC,0.0,2.0,2.31,-30.648,2298.0,0.595,0.3162,0.0822,0.0802,0.0082,0.4808,0.0323,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3196,2.8327,2.8327,9.780487804878048,0.24952464531227148,0.3162,include,2.375,-30.625,2300.0,27.802591,90.0,20.67961,26.19517,0.004477518,9.474736,1.7217323,43.0,Tropical Atlantic,0.6414336,-0.046433596611022976
TEXAS_PSM_RR00407,GeoB9526-4,MC,0.0,1.0,12.435,-18.056,3223.0,0.595,0.3381,0.0776,0.0738,0.0099,0.4704,0.0302,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2573,2.7579,2.7579,7.454545454545454,0.243692400664753,0.3381,include,12.375,-18.125,3200.0,25.87011,35.0,21.98189,24.897966,1.929653,7.048893,3.0049765,44.0,Tropical West African Offshore,0.6277036,-0.03270360708236697
TEXAS_PSM_RR00408,GeoB1506-1,MC,0.0,2.0,2.205,-35.182,4267.0,0.596,0.3076,0.0823,0.0772,0.0078,0.4888,0.0364,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3609,2.8861,2.8861,9.897435897435898,0.2415884476534296,0.3076,include,2.125,-35.125,4300.0,27.8717,100.0,20.5235,26.196194,0.0030465028,10.669866,1.991495,43.0,Tropical Atlantic,0.64144444,-0.045444444656372096
TEXAS_PSM_RR00409,GeoB1501-1,MC,0.0,2.0,-3.682,-32.012,4258.0,0.597,0.3144,0.0844,0.0815,0.0081,0.4764,0.0351,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3177,2.8292,2.8292,10.06172839506173,0.2538293216630197,0.3144,include,-3.625,-32.125,4300.0,27.4542,95.0,21.414291,26.355873,0.0108741205,6.319578,0.8845215,43.0,Tropical Atlantic,0.6431346,-0.04613459396362307
TEXAS_PSM_RR00410,GeoB2820-1,MC,0.0,2.0,-30.822,-38.438,3606.0,0.597,0.3145,0.0813,0.0815,0.0078,0.4836,0.0312,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3268999999999997,2.8417,2.8417,10.448717948717949,0.24890574846804786,0.3145,include,-30.875,-38.375,3600.0,21.260391,60.0,19.89059,20.829144,0.15352125,0.46664676,0.21801917,54.0,Eastern South America Offshore_far,0.5846379,0.012362119674682592
TEXAS_PSM_RR00411,GeoB2821-2,MC,0.0,2.0,-30.453,-38.817,3936.0,0.598,0.3173,0.0785,0.0759,0.0079,0.4876,0.0328,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3356,2.856,2.856,9.607594936708859,0.23773253259118204,0.3173,include,-30.375,-38.875,3900.0,21.5201,60.0,20.18241,21.131922,0.07560055,0.2625135,0.11357118,54.0,Eastern South America Offshore_far,0.5878426,0.01015741634368894
TEXAS_PSM_RR00412,GeoB1504-1,MC,0.0,2.0,2.288,-31.287,2980.0,0.599,0.3121,0.0806,0.0769,0.0082,0.4872,0.035,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3478000000000003,2.8699999999999997,2.8699999999999997,9.378048780487804,0.24087803459805204,0.3121,include,2.375,-31.375,3000.0,27.82461,90.0,20.814209,26.259594,0.0041852207,9.135063,1.6367075,43.0,Tropical Atlantic,0.6421155,-0.04311547374725344
TEXAS_PSM_RR00413,GeoB2817-3,MC,0.0,2.0,-31.902,-40.97,3959.0,0.601,0.3201,0.0763,0.0744,0.0077,0.4886,0.0329,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3342,2.8557,2.8557,9.662337662337661,0.2329754375643477,0.3201,include,-31.875,-40.875,4000.0,20.8856,70.0,19.21131,20.355938,0.5098803,1.3775613,0.6929341,54.0,Eastern South America Offshore_far,0.57962936,0.021370638370513895
TEXAS_PSM_RR00414,GeoB2826-1,MC,0.0,2.0,-30.915,-38.073,2943.0,0.601,0.3309,0.0693,0.0657,0.0081,0.4953,0.0307,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3289999999999997,2.8550000000000004,2.8550000000000004,8.11111111111111,0.21386937677477208,0.3309,include,-30.875,-38.125,2900.0,21.27429,60.0,19.88151,20.830208,0.14938936,0.45773858,0.21242252,54.0,Eastern South America Offshore_far,0.58464915,0.016350854396820047
TEXAS_PSM_RR00415,GeoB2818-1,MC,0.0,2.0,-30.873,-38.17,3110.0,0.604,0.314,0.077,0.078,0.008,0.4916,0.0314,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3489999999999998,2.872,2.872,9.75,0.23760932944606417,0.314,include,-30.875,-38.125,3100.0,21.27429,60.0,19.88151,20.830208,0.14938936,0.45773858,0.21242252,54.0,Eastern South America Offshore_far,0.58464915,0.01935085439682005
TEXAS_PSM_RR00416,GeoB2828-1,MC,0.0,2.0,-31.475,-40.718,3741.0,0.605,0.3088,0.075,0.0745,0.0079,0.5013,0.0325,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3829,2.9167,2.9167,9.430379746835442,0.2277199074074074,0.3088,include,-31.375,-40.625,3700.0,21.10419,70.0,19.4106,20.596914,0.38080773,1.1608601,0.5467333,54.0,Eastern South America Offshore_far,0.5821799,0.022820096015930158
TEXAS_PSM_RR00417,GeoB9528-1,MC,0.0,1.0,9.166,-17.664,3053.0,0.605,0.3225,0.0798,0.0785,0.0074,0.4752,0.0366,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3062,2.8179999999999996,2.8179999999999996,10.608108108108107,0.24457564575645754,0.3225,include,9.125,-17.625,3100.0,27.6348,40.0,22.02661,26.11636,0.039858993,3.364758,0.6096945,43.0,Tropical Atlantic,0.6405995,-0.03559948921203615
TEXAS_PSM_RR00418,GeoB2819-2,MC,0.0,2.0,-30.848,-38.343,3435.0,0.606,0.3167,0.0783,0.0765,0.0089,0.4847,0.0349,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3364000000000003,2.8560000000000003,2.8560000000000003,8.595505617977528,0.2395726620810771,0.3167,include,-30.875,-38.375,3400.0,21.260391,60.0,19.89059,20.829144,0.15352125,0.46664676,0.21801917,54.0,Eastern South America Offshore_far,0.5846379,0.0213621196746826
TEXAS_PSM_RR00419,GeoB9529-1,MC,0.0,1.0,8.352,-17.369,1234.0,0.606,0.3296,0.0797,0.0796,0.0085,0.4682,0.0344,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2748,2.7774000000000005,2.7774000000000005,9.364705882352942,0.2502983293556086,0.3296,include,8.375,-17.375,1250.0,27.93541,40.0,22.39861,26.481302,0.011591185,2.2699316,0.34089088,43.0,Tropical Atlantic,0.6444621,-0.038462108612060564
TEXAS_PSM_RR00420,GeoB1515-2,MC,0.0,2.0,4.238,-43.665,3125.0,0.608,0.2972,0.0815,0.0797,0.0101,0.4949,0.0367,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3975999999999997,2.9292,2.9292,7.891089108910891,0.24370465215535642,0.2972,include,4.125,-43.625,3100.0,27.8402,150.0,18.06951,25.347456,0.004902444,13.915016,3.4030004,43.0,Tropical Atlantic,0.6324612,-0.024461190223693863
TEXAS_PSM_RR00421,T89-19,BC,0.0,1.0,-6.043,9.955,3140.0,0.609,0.3389,0.0778,0.0765,0.0126,0.4624,0.0318,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2454,2.7396,2.7396,6.071428571428571,0.2524580245046135,0.3389,include,-6.125,9.875,3100.0,26.4747,20.0,23.16641,25.390015,0.6662675,0.86609733,0.54643565,48.0,Western African Upwelling,0.6329116,-0.02391162252426149
TEXAS_PSM_RR00422,GeoB2827-2,MC,0.0,2.0,-31.478,-40.728,3702.0,0.609,0.3176,0.0737,0.0723,0.0078,0.494,0.0346,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3560999999999996,2.8846999999999996,2.8846999999999996,9.26923076923077,0.2253810082063306,0.3176,include,-31.375,-40.625,3700.0,21.10419,70.0,19.4106,20.596914,0.38080773,1.1608601,0.5467333,54.0,Eastern South America Offshore_far,0.5821799,0.02682009601593016
TEXAS_PSM_RR00423,GeoB6429-1,GBC,0.0,1.0,-31.95,-24.248,4335.0,0.61,0.2985,0.0751,0.0714,0.0113,0.5087,0.0351,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.427,2.9708,2.9708,6.318584070796461,0.22491448118586088,0.2985,include,-31.875,-24.125,4300.0,20.30979,65.0,18.62871,19.645334,0.12111146,0.2990511,0.16322796,37.0,South Atlantic Gyre,0.5721081,0.037891910076141344
TEXAS_PSM_RR00424,T89-14,BC,0.0,1.0,-3.508,9.69,868.0,0.611,0.2911,0.0759,0.0732,0.0142,0.5139,0.0318,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4477,2.9934,2.9934,5.154929577464788,0.23032440056417486,0.2911,include,-3.625,9.625,850.0,26.10841,20.0,23.16029,25.050789,0.8361051,1.1770269,0.7016102,48.0,Western African Upwelling,0.6293211,-0.01832109832763673
TEXAS_PSM_RR00425,GeoB9535-5,MC,0.0,1.0,8.876,-14.961,666.0,0.612,0.3009,0.0741,0.0743,0.0124,0.5081,0.0302,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4131,2.9513999999999996,2.9513999999999996,5.991935483870968,0.23001001287369474,0.3009,include,8.875,-14.875,650.0,27.693909,35.0,23.114191,26.179108,0.08138955,5.936499,1.293491,43.0,Tropical Atlantic,0.6412636,-0.029263604164123547
TEXAS_PSM_RR00426,GeoB2106-1,MC,0.0,1.0,-27.098,-46.497,502.0,0.612,0.2959,0.0673,0.0659,0.0116,0.5305,0.0287,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4707,3.0299,3.0299,5.681034482758621,0.20568181818181816,0.2959,include,-27.125,-46.375,500.0,23.88171,95.0,20.76021,22.844814,0.040529437,1.3248212,0.28754023,13.0,Eastern South America Offshore,0.6059724,0.006027590751647938
TEXAS_PSM_RR00427,Peru Margin PM7,BC,0.0,2.0,-11.05,-78.067,250.0,0.613,0.2854,0.0516,0.0496,0.0133,0.5812,0.0189,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.5911000000000004,3.1912000000000003,3.1912000000000003,3.729323308270677,0.160229499020431,0.2854,include,-11.125,-78.125,250.0,19.4363,5.0,18.97011,19.203205,9.705314,9.752963,9.729138,10.0,East Equatorial Pacific,0.56742847,0.04557153034210204
TEXAS_PSM_RR00428,GeoB9534-4,MC,0.0,1.0,8.901,-14.936,493.0,0.613,0.2958,0.0721,0.072,0.0135,0.5176,0.0289,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4426,2.9890999999999996,2.9890999999999996,5.333333333333333,0.2238318420678881,0.2958,include,8.875,-14.875,500.0,27.693909,35.0,23.114191,26.179108,0.08138955,5.936499,1.293491,43.0,Tropical Atlantic,0.6412636,-0.028263604164123546
TEXAS_PSM_RR00429,T89-10,BC,0.0,1.0,-2.077,1.322,2088.0,0.618,0.3429,0.0696,0.0654,0.0088,0.4751,0.0381,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2796000000000003,2.7928,2.7928,7.431818181818182,0.2188736681887367,0.3429,include,-2.125,1.375,2100.0,26.2461,45.0,20.38341,24.283276,0.18365203,4.4759808,1.5123569,48.0,Western African Upwelling,0.6211975,-0.0031975216865539613
TEXAS_PSM_RR00430,T89-24,BC,0.0,1.0,-8.907,12.058,2157.0,0.619,0.3241,0.0813,0.0848,0.01,0.4627,0.0371,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.2801,2.7798999999999996,2.7798999999999996,8.48,0.2605415002219263,0.3241,include,-8.875,12.125,2200.0,26.1533,25.0,21.97401,24.852234,0.892779,3.0851128,1.2486222,48.0,Western African Upwelling,0.62721956,-0.008219557762146001
TEXAS_PSM_RR00431,T89-22,BC,0.0,1.0,-7.13,12.067,200.0,0.62,0.2571,0.074,0.0754,0.0137,0.5483,0.0315,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.5851,3.1649000000000007,3.1649000000000007,5.503649635036496,0.21954502624848563,0.2571,include,-7.125,12.125,200.0,26.29159,25.0,22.3633,24.961628,1.9451964,3.7337704,1.7492185,48.0,Western African Upwelling,0.62837744,-0.008377437591552739
TEXAS_PSM_RR00432,T89-28,BC,0.0,1.0,-10.387,5.637,5307.0,0.621,0.1695,0.0709,0.0892,0.0113,0.6436,0.0157,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.9204,3.5797,3.5797,7.893805309734514,0.2063320091489106,0.1695,include,-10.375,5.625,5300.0,24.58799,35.0,21.44639,23.863367,0.39078075,3.6972322,0.9556196,48.0,Western African Upwelling,0.6167531,0.004246898651123043
TEXAS_PSM_RR00433,GeoB2829-3,MC,0.0,2.0,-30.873,-43.43,3523.0,0.624,0.3037,0.0736,0.0781,0.0087,0.5005,0.0354,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3994999999999997,2.9353999999999996,2.9353999999999996,8.977011494252874,0.23036047680597443,0.3037,include,-30.875,-43.375,3500.0,21.47101,70.0,19.65481,20.866026,0.37206703,1.0209416,0.5022135,54.0,Eastern South America Offshore_far,0.5850283,0.03897170925140381
TEXAS_PSM_RR00434,GeoB2207-2,MC,0.0,1.0,-8.735,-34.135,2585.0,0.627,0.2739,0.0812,0.0915,0.0084,0.5085,0.0365,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4694,3.0143999999999997,3.0143999999999997,10.892857142857144,0.24941468117339208,0.2739,include,-8.625,-34.125,2600.0,27.5531,175.0,18.5985,24.760324,0.0023989785,6.1357427,1.1055199,43.0,Tropical Atlantic,0.6262468,0.0007531900405883807
TEXAS_PSM_RR00435,T89-15,BC,0.0,1.0,-4.213,10.05,1930.0,0.631,0.2987,0.0774,0.0816,0.0133,0.4918,0.0373,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.3969,2.926,2.926,6.135338345864662,0.24565155403478758,0.2987,include,-4.125,10.125,1950.0,26.016409,20.0,23.05779,24.811695,1.1702751,1.2937667,0.86284256,48.0,Western African Upwelling,0.6267905,0.004209476470947271
TEXAS_PSM_RR00436,GeoB2830-1,MC,0.0,2.0,-29.02,-44.0,3815.0,0.633,0.2946,0.0728,0.0808,0.0081,0.5072,0.0364,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,2.4331,2.9767,2.9767,9.975308641975309,0.22926414291790728,0.2946,include,-29.125,-44.125,3800.0,22.5939,75.0,20.472,21.889282,0.051147476,0.24206191,0.089067936,54.0,Eastern South America Offshore_far,0.59585875,0.03714124727249146
