sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,cline_calculation_method_temperature,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,thermocline_T_weightedIntegral,SST,cline_calculation_method_nitrate,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,thermocline_nitrate_weightedIntegral,region_ID,regionName
TEXAS_PSM_RR00592,A7,,0.0,5.0,21.50331667,114.5006667,73.0,0.541,0.1943,0.0548,0.0397,0.0136,0.6863,0.0114,0.05,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11,2.9657999999999998,3.6635,3.6635,2.919117647058824,0.1341523951352693,0.1943,include,grad_cal,45.0,23.2001895904541,24.475391387939453,23.946020564536372,25.09300994873047,grad_cal,0.3284059762954712,0.501194179058075,0.20027503371238708,0.14491115670404373,38.0,South China Sea
TEXAS_PSM_RR00593,A9,,0.0,5.0,22.00833333,113.9993833,33.0,0.507,0.2156,0.0465,0.0297,0.0111,0.69,0.007,0.07,2011,Wei2011,,http://dx.doi.org/10.1128/AEM.00580-11,2.9271999999999996,3.6242,3.6242,2.6756756756756754,0.11130944791533852,0.2156,include,grad_cal,10.0,23.662900924682617,24.001853942871094,23.772617403626526,24.097999572753906,grad_cal,12.534029006958008,2.6029140949249268,6.472410678863525,3.270351626769544,38.0,South China Sea
TEXAS_PSM_RR00595,D357 St. 6,MEG,0.0,2.0,-40.0032,0.9075,4928.0,0.467,0.412,0.0783,0.0462,0.0044,0.4412,0.018,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.0206999999999997,2.4798999999999998,2.4798999999999998,10.499999999999998,0.21918041149464376,0.412,include,grad_cal,75.0,10.67250919342041,11.703045845031738,10.610771741396482,12.16079044342041,grad_cal,8.528946876525879,10.468694686889648,8.937492370605469,10.721634733370268,40.0,Southern Ocean Front-Atlantic
TEXAS_PSM_RR00596,D357 St. 1,MEG,0.0,2.0,-34.6213,17.0363,2620.0,0.512,0.3988,0.0759,0.0503,0.0078,0.4456,0.0217,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.0691,2.5363999999999995,2.5363999999999995,6.448717948717949,0.22285049060369194,0.3988,include,grad_cal,55.0,16.535289764404297,17.846019744873047,15.917367826134544,18.331708908081055,grad_cal,1.1512341499328613,3.237309217453003,1.473825454711914,5.199695430619284,36.0,South Africa Offshore
TEXAS_PSM_RR00597,D357 St. 3,MEG,0.0,2.0,-36.4956,13.1091,4900.0,0.562,0.3508,0.0783,0.0623,0.0086,0.4705,0.0295,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.2287,2.7287,2.7287,7.244186046511628,0.22982131854590268,0.3508,include,grad_cal,75.0,16.15699005126953,17.32474136352539,16.10004516231833,17.837890625,grad_cal,3.476182460784912,5.329757213592529,3.9053006172180176,6.005153078474152,40.0,Southern Ocean Front-Atlantic
TEXAS_PSM_RR00598,D357 St. 8,MEG,0.0,2.0,-34.3263,17.9736,733.0,0.495,0.3792,0.0549,0.0283,0.0069,0.5121,0.0186,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.255,2.7857000000000003,2.7857000000000003,4.101449275362318,0.14513530927835053,0.3792,include,grad_cal,50.0,14.789209365844727,16.440235137939453,14.042352721444534,17.20989990234375,grad_cal,0.907455325126648,7.288062572479248,2.8477563858032227,8.01172260420437,36.0,South Africa Offshore
TEXAS_PSM_RR00599,D357 St. 11,MEG,0.0,2.0,-39.2945,7.6704,5269.0,0.569,0.3716,0.0713,0.0544,0.0088,0.4631,0.0307,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.1816999999999998,2.6755000000000004,2.6755000000000004,6.181818181818181,0.21406971192105684,0.3716,include,grad_cal,65.0,12.856490135192871,13.333783149719238,12.515843413696599,13.851690292358398,grad_cal,6.805927276611328,7.489848613739014,6.884885311126709,8.358316720757477,40.0,Southern Ocean Front-Atlantic
TEXAS_PSM_RR00600,D357 St. 0,MEG,0.0,2.0,-34.197,17.9736,242.0,0.503,0.4141,0.0584,0.0268,0.0096,0.4683,0.0228,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.1052,2.5963,2.5963,2.791666666666667,0.16180235535074244,0.4141,include,grad_cal,40.0,14.812990188598633,16.105005264282227,13.789882877217496,16.740110397338867,grad_cal,0.907455325126648,5.960164546966553,2.294611692428589,6.774224138294364,36.0,South Africa Offshore
TEXAS_PSM_RR00601,D357 St. 13,MEG,0.0,2.0,-34.3878,17.5695,1168.0,0.53,0.399,0.0399,0.0267,0.005,0.516,0.0133,-999.0,2014,Hernandez-Sanchez2014,,http://dx.doi.org/10.1016/j.gca.2014.02.009,2.2255,2.7548,2.7548,5.34,0.11915460143118654,0.399,include,grad_cal,55.0,15.07129955291748,16.749662399291992,14.494848441502524,17.525989532470703,grad_cal,0.9721859097480774,4.168095111846924,1.556602120399475,5.797378833980449,36.0,South Africa Offshore
TEXAS_PSM_RR00602,P178-15 Box,BC,0.0,0.5,11.955,44.3,869.0,0.706,0.189445772,0.071111384,0.085709334,0.021716364,0.569130636,0.06288651,0.0244,This Study,Tierney2015SciAdv,,https://doi.org/10.1126/sciadv.1500682,2.8357477280000003,3.467764874,3.467764874,3.9467626348499225,0.2202654379344006,0.189445772,include,grad_cal,40.0,24.774410247802734,26.983022689819336,23.393635557040714,27.99660873413086,grad_cal,0.03628023341298103,1.9864816665649414,0.49446550011634827,3.6744483831925066,53.0,Gulf of Aden
TEXAS_PSM_RR00603,PS70/358-3,BC,0.0,1.0,86.5256,152.0996,1467.0,0.49,0.5656,0.0531,0.0234,0.0011,0.3304,0.0264,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5304,1.8872,1.8872,21.272727272727273,0.17863720073664827,0.5656,include,grad_cal,175.0,0.2045000046491623,-1.401524305343628,-0.445562924345364,-1.6310100555419922,grad_cal,4.665101051330566,9.114938735961914,7.0744218826293945,8.456130513474099,3.0,Arctic Ocean
TEXAS_PSM_RR00604,PS70/319-2,BC,0.0,1.0,88.6752,153.7344,2746.0,0.501,0.5409,0.0465,0.0142,0.0022,0.3658,0.0303,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6659,2.0620000000000003,2.0620000000000003,6.454545454545454,0.137037037037037,0.5409,include,grad_cal,175.0,0.0955900028347969,-1.4398878812789917,-0.4529066675507606,-1.6561100482940674,grad_cal,5.294920444488525,9.289896011352539,7.329797267913818,8.684133605990784,3.0,Arctic Ocean
TEXAS_PSM_RR00605,PS70/333-4,BC,0.0,1.0,87.0,-146.0,3368.0,0.438,0.5446,0.062,0.0172,0.0018,0.345,0.0294,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5993999999999997,1.9738,1.9738,9.555555555555555,0.17786561264822134,0.5446,include,grad_cal,150.0,-0.9896100163459778,-1.579483985900879,-0.7643315883820894,-1.6015100479125977,grad_cal,7.2125983238220215,9.412198066711426,8.32492733001709,9.190064994501977,3.0,Arctic Ocean
TEXAS_PSM_RR00606,PS70/277-2,BC,0.0,1.0,82.4096,83.8702,1564.0,0.537,0.5288,0.0255,0.0105,0.0037,0.4163,0.0154,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.7844000000000002,2.2161,2.2161,2.8378378378378377,0.08421722528638098,0.5288,include,grad_cal,90.0,-0.5067099928855896,-1.5838980674743652,-0.6645913729201769,-1.7592099905014038,grad_cal,5.7013373374938965,6.8831377029418945,6.237988471984863,7.068228128733805,3.0,Arctic Ocean
TEXAS_PSM_RR00607,PS70/309-8,BC,0.0,1.0,87.0696,104.6593,4443.0,0.5,0.5246,0.0443,0.0155,0.0054,0.3868,0.0234,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.7322999999999997,2.1425,2.1425,2.8703703703703702,0.13714766512410603,0.5246,include,grad_cal,175.0,0.6179899573326111,-1.4281041622161865,-0.3502204990357847,-1.7406100034713745,grad_cal,5.207188129425049,9.163124084472656,7.206295967102051,8.517861753275156,3.0,Arctic Ocean
TEXAS_PSM_RR00608,PS68/371-2,MC,0.0,1.0,71.9604,14.6632,1352.0,0.512,0.5504,0.0386,0.0135,0.0038,0.3704,0.0233,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6518,2.0455,2.0455,3.5526315789473686,0.12433274021352313,0.5504,include,grad_cal,750.0,0.21599000692367554,4.514005661010742,2.6529745138233496,6.97859001159668,grad_cal,5.376303672790527,13.37233829498291,11.011695861816406,8.025518131150337,50.0,Barent Sea (open sea)
TEXAS_PSM_RR00609,PS68/211-2,MC,0.0,1.0,77.1491,18.838,124.0,0.71,0.5603,0.0169,0.0058,0.0027,0.3815,0.0328,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6938,2.1081,2.1081,2.148148148148148,0.05776665908574028,0.5603,include,grad_cal,70.0,0.6037899851799011,-0.08162384480237961,0.30165534327347493,0.03899000212550163,grad_cal,3.912644386291504,8.795945167541504,6.339046478271484,5.164580037851442,,
TEXAS_PSM_RR00610,PS68/352-2,MC,0.0,1.0,78.8344,-10.0561,311.0,0.538,0.6201,0.0226,0.0063,0.0022,0.331,0.0178,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.437,1.7858,1.7858,2.8636363636363633,0.0818636483285075,0.6201,include,grad_cal,95.0,-0.9381099939346313,-1.2450222969055176,-0.773253866209755,-1.1788100004196167,grad_cal,5.136679649353027,6.390228748321533,5.5732550621032715,6.286799568702637,14.0,Greenland Sea
TEXAS_PSM_RR00611,PS68/338-3,MC,0.0,1.0,78.8321,-3.9842,1934.0,0.524,0.5744,0.0381,0.0147,0.0033,0.3457,0.0239,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5557999999999998,1.9253999999999998,1.9253999999999998,4.454545454545454,0.13178294573643412,0.5744,include,grad_cal,65.0,-0.2754100263118744,-0.508167028427124,0.057511565116662944,-0.843999981880188,grad_cal,7.002938747406006,7.443696975708008,7.124141216278076,7.984084604725999,14.0,Greenland Sea
TEXAS_PSM_RR00612,PS68/341-2,MC,0.0,1.0,78.8124,-4.9754,1029.0,0.519,0.6003,0.0331,0.0113,0.0037,0.331,0.0207,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.4736,1.8253,1.8253,3.054054054054054,0.12031015507753877,0.6003,include,grad_cal,90.0,-0.045010000467300415,-0.7178776264190674,-0.029683338652493504,-1.0555100440979004,grad_cal,6.557278633117676,7.550755023956299,6.8475470542907715,8.084038799111763,14.0,Greenland Sea
TEXAS_PSM_RR00613,PS68/251-2,MC,0.0,1.0,79.2829,4.3276,2401.0,0.523,0.5818,0.0341,0.0107,0.0034,0.3468,0.0232,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5457,1.9157000000000002,1.9157000000000002,3.1470588235294117,0.11525585844093734,0.5818,include,grad_cal,45.0,2.488189935684204,1.8538051843643188,2.3857807835504343,1.5537899732589722,grad_cal,8.062101364135742,9.686026573181152,8.758015632629395,9.391697525194814,14.0,Greenland Sea
TEXAS_PSM_RR00614,PS68/271-2,MC,0.0,1.0,79.1081,4.6004,1914.0,0.538,0.5675,0.0315,0.0098,0.0034,0.3642,0.0236,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6125,2.0003,2.0003,2.8823529411764706,0.10335260115606935,0.5675,include,grad_cal,45.0,2.594209909439087,2.119778871536255,2.4835949129086607,1.9139100313186646,grad_cal,7.925904273986816,9.644909858703613,8.669051170349121,9.330294414532844,14.0,Greenland Sea
TEXAS_PSM_RR00615,PS68/314-1,MC,0.0,1.0,81.0972,8.6337,1078.0,0.584,0.5649,0.0353,0.0111,0.003,0.3504,0.0353,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6093,1.995,1.995,3.7,0.11353711790393013,0.5649,include,grad_cal,50.0,0.25710999965667725,-0.34615224599838257,0.4982641853065148,-0.5150099992752075,grad_cal,8.395166397094727,9.275948524475098,8.65225601196289,9.278215639242873,14.0,Greenland Sea
TEXAS_PSM_RR00616,PS68/328-2,MC,0.0,1.0,80.4783,5.8851,604.0,0.573,0.5805,0.0273,0.0091,0.0029,0.3557,0.0245,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5750000000000002,1.9552000000000003,1.9552000000000003,3.137931034482759,0.09368295589988081,0.5805,include,grad_cal,25.0,1.07791006565094,0.5535187721252441,1.3896908850697098,0.4458000063896179,grad_cal,8.775985717773438,9.391305923461914,8.792240142822266,9.37315780058723,14.0,Greenland Sea
TEXAS_PSM_RR00617,PS68/250-2,MC,0.0,1.0,79.6038,5.1719,2784.0,0.567,0.581,0.0323,0.01,0.0026,0.3443,0.0299,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5569,1.9311,1.9311,3.8461538461538463,0.10713433548079218,0.581,include,grad_cal,45.0,2.452399969100952,1.750403642654419,2.379671580449581,1.3908100128173828,grad_cal,8.094470024108887,9.728752136230469,8.776058197021484,9.412771046440952,14.0,Greenland Sea
TEXAS_PSM_RR00618,PS68/357-2,MC,0.0,1.0,78.829,-12.515,195.0,0.641,0.5652,0.0214,0.0061,0.0034,0.375,0.0289,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6594,2.0633,2.0633,1.7941176470588238,0.07106715731370745,0.5652,include,grad_cal,95.0,-1.0774099826812744,-1.2295877933502197,-1.1478594761782488,-0.9787099957466125,grad_cal,4.519599914550781,5.663624286651611,4.965146064758301,4.713567531165674,14.0,Greenland Sea
TEXAS_PSM_RR00619,PS68/343-2,MC,0.0,1.0,78.8302,-5.663,436.0,0.607,0.612,0.0301,0.0102,0.004,0.3116,0.0322,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.4377,1.7814999999999999,1.7814999999999999,2.5500000000000003,0.11414583870136565,0.612,include,grad_cal,375.0,0.6078000068664551,0.6218847632408142,0.44039609013207487,-1.1561000347137451,grad_cal,6.267077445983887,11.349786758422852,9.323365211486816,6.583544579327329,14.0,Greenland Sea
TEXAS_PSM_RR00620,PS68/331-2,MC,0.0,1.0,80.1563,3.7054,1613.0,0.6,0.5846,0.0301,0.0087,0.0036,0.3401,0.0329,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.5503,1.9233000000000002,1.9233000000000002,2.4166666666666665,0.10207029369282619,0.5846,include,grad_cal,25.0,1.108590006828308,0.5512374639511108,1.4665017160424125,0.4320100247859955,grad_cal,8.776983261108398,9.284551620483398,8.754929542541504,9.315141609319063,14.0,Greenland Sea
TEXAS_PSM_RR00621,PS68/206-2,MC,0.0,1.0,77.4587,18.5339,105.0,0.715,0.5585,0.0169,0.006,0.0042,0.3825,0.032,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6995,2.1140000000000003,2.1140000000000003,1.4285714285714286,0.061367753623188394,0.5585,include,grad_cal,65.0,-0.023910000920295715,-0.3718791604042053,-0.12061684874570229,-0.16710999608039856,grad_cal,3.7051618099212646,6.987786293029785,5.269688606262207,3.910173336380844,,
TEXAS_PSM_RR00622,PS68/242-2,MC,0.0,1.0,79.1336,2.8424,5571.0,0.453,0.5425,0.0598,0.0221,0.0054,0.348,0.0221,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.6006,1.9707,1.9707,4.092592592592593,0.19086139046786185,0.5425,include,grad_cal,45.0,2.1489100456237793,1.6580537557601929,2.1075393880969995,1.3755099773406982,grad_cal,8.30129623413086,9.480316162109375,8.785594940185547,9.337324161945826,14.0,Greenland Sea
TEXAS_PSM_RR00623,PS2747-8,GBC,0.0,1.0,78.5133,133.715,1995.0,0.44,0.5256,0.0292,0.0132,0.0045,0.4223,0.0052,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.7791,2.2066,2.2066,2.9333333333333336,0.09886172006745363,0.5256,include,grad_cal,15.0,-1.4802100658416748,-1.1728074550628662,-1.5339301278960535,-1.0362000465393066,grad_cal,3.041764974594116,3.242332696914673,2.9790265560150146,3.7130918645861923,23.0,Laptev Sea
TEXAS_PSM_RR00624,PS2472-3,GBC,0.0,1.0,78.6667,118.7383,2620.0,0.41,0.4891,0.0306,0.0118,0.0043,0.4591,0.0051,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9239,2.3881,2.3881,2.744186046511628,0.091407320414954,0.4891,include,grad_cal,125.0,-1.381100058555603,-1.6902580261230469,-0.684182638499549,-1.433709979057312,grad_cal,3.6904468536376953,7.9977641105651855,6.033592224121094,7.456339507721844,23.0,Laptev Sea
TEXAS_PSM_RR00625,PS2749-3,GBC,0.0,1.0,79.1266,135.1133,2783.0,0.398,0.5121,0.0331,0.0121,0.0043,0.4329,0.0056,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.8242,2.2626999999999997,2.2626999999999997,2.813953488372093,0.10143442622950818,0.5121,include,grad_cal,150.0,-0.8553100228309631,-1.6000747680664062,-0.47536311795139885,-1.163100004196167,grad_cal,3.028085470199585,8.124091148376465,5.82330846786499,7.303186947030752,23.0,Laptev Sea
TEXAS_PSM_RR00626,PS2458-4,KC,0.0,1.0,78.1667,133.3983,983.0,0.487,0.4911,0.0238,0.0136,0.0046,0.4626,0.0044,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9328,2.3998,2.3998,2.9565217391304346,0.0825147347740668,0.4911,include,grad_cal,15.0,-1.3816100358963013,-1.0018799304962158,-1.4635300930644448,-0.8791100382804871,grad_cal,2.9649226665496826,3.212198495864868,2.9153404235839844,3.7264451837919927,23.0,Laptev Sea
TEXAS_PSM_RR00627,PS2455-3,GBC,0.0,1.0,79.6517,130.535,3429.0,0.38,0.4942,0.0415,0.0128,0.0063,0.4388,0.0063,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.8664,2.3114999999999997,2.3114999999999997,2.0317460317460316,0.11983389361281391,0.4942,include,grad_cal,175.0,-0.14400999248027802,-1.5295960903167725,-0.2851260533564549,-1.297410011291504,grad_cal,3.2837789058685303,9.227439880371094,6.604799270629883,8.067976947116438,23.0,Laptev Sea
TEXAS_PSM_RR00628,PS2470-1,MC,0.0,1.0,79.2267,122.855,3237.0,0.412,0.4903,0.0409,0.0164,0.0056,0.4401,0.0067,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.8777,2.3245,2.3245,2.928571428571429,0.12340592505395329,0.4903,include,grad_cal,175.0,0.7372000217437744,-1.3120239973068237,-0.2421948634462084,-1.4314099550247192,grad_cal,3.4258456230163574,9.071311950683594,6.701696395874023,8.052644636269491,23.0,Laptev Sea
TEXAS_PSM_RR00629,PS2473-3,GBC,0.0,1.0,77.9817,118.5717,1927.0,0.481,0.5031,0.0272,0.016,0.0044,0.4444,0.0048,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.8692000000000002,2.3184,2.3184,3.6363636363636362,0.09581320450885669,0.5031,include,grad_cal,10.0,-1.5620100498199463,-1.359410047531128,-1.6165182632407493,-1.3030099868774414,grad_cal,3.811455011367798,3.8596599102020264,3.6249642372131348,4.141897531103611,23.0,Laptev Sea
TEXAS_PSM_RR00630,PS2474-2,GBC,0.0,1.0,77.67,118.575,1497.0,0.46,0.4938,0.0266,0.0137,0.004,0.4569,0.005,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9136,2.3754999999999997,2.3754999999999997,3.425,0.08751481627815094,0.4938,include,grad_cal,10.0,-1.5158100128173828,-1.3070100545883179,-1.5803966218974648,-1.258810043334961,grad_cal,3.758998394012451,3.8083596229553223,3.5753061771392822,4.125380919089123,23.0,Laptev Sea
TEXAS_PSM_RR00631,PS2478-3,GBC,0.0,1.0,77.1717,118.71,101.0,0.499,0.5034,0.02,0.0119,0.004,0.4566,0.004,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.8982,2.3588,2.3588,2.975,0.07230614300100706,0.5034,include,grad_cal,10.0,-1.4239100217819214,-1.2139049768447876,-1.50889674641831,-1.17739999294281,grad_cal,3.418651819229126,3.497591495513916,3.2596395015716553,3.8348240915454213,23.0,Laptev Sea
TEXAS_PSM_RR00632,IK9373A-6,BC,0.0,1.0,75.81,134.5833,46.0,0.433,0.4853,0.0203,0.0072,0.0043,0.4789,0.004,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9792,2.4621,2.4621,1.6744186046511627,0.06178356324072275,0.4853,include,grad_cal,20.0,-1.1311100721359253,-0.3707766532897949,-0.9770955213585166,-0.2893100082874298,grad_cal,2.2612876892089844,2.9030752182006836,2.3410844802856445,2.311160028702372,23.0,Laptev Sea
TEXAS_PSM_RR00633,IK9356-2,BC,0.0,1.0,74.9967,123.015,33.0,0.447,0.4491,0.018,0.0052,0.0044,0.5183,0.0049,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,2.1344,2.6576,2.6576,1.1818181818181817,0.05010893246187364,0.4491,include,grad_cal,20.0,-1.0807100534439087,-0.7162233591079712,-1.0512263240061979,-0.5721099972724915,grad_cal,3.1499099731445312,4.041879177093506,3.1890954971313477,2.6690599608197756,23.0,Laptev Sea
TEXAS_PSM_RR00634,IK9338-5,BC,0.0,1.0,74.4917,119.955,34.0,0.388,0.5038,0.021,0.005,0.0045,0.4619,0.0038,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9073,2.373,2.373,1.1111111111111112,0.06146715034260379,0.5038,include,grad_cal,10.0,-1.0698100328445435,-0.6336600184440613,-1.2082869926391022,-0.5389100313186646,grad_cal,2.268364667892456,2.3644027709960938,2.1630566120147705,2.2393156438187063,23.0,Laptev Sea
TEXAS_PSM_RR00635,IK9367-2,BC,0.0,1.0,75.4817,123.8417,44.0,0.42,0.4537,0.0191,0.0055,0.0045,0.5133,0.0038,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,2.112,2.6291,2.6291,1.2222222222222223,0.053277187843280845,0.4537,include,grad_cal,20.0,-1.197309970855713,-0.6610566973686218,-1.1454704869315397,-0.537909984588623,grad_cal,2.8703689575195312,3.76182222366333,2.995974540710449,2.833184460379565,23.0,Laptev Sea
TEXAS_PSM_RR00636,PS2461-2,GBC,0.0,1.0,77.91,133.555,73.0,0.524,0.4878,0.0214,0.0152,0.0047,0.4671,0.0036,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9487,2.4194,2.4194,3.234042553191489,0.08066406250000001,0.4878,include,grad_cal,15.0,-1.306399941444397,-0.8924800157546997,-1.4050881449604997,-0.7862100005149841,grad_cal,2.85760235786438,3.1556804180145264,2.8224213123321533,3.652693353893974,23.0,Laptev Sea
TEXAS_PSM_RR00637,IK9342-6,BC,0.0,1.0,74.51,127.3483,34.0,0.392,0.5001,0.0218,0.0057,0.0042,0.4641,0.0041,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.9186,2.3868,2.3868,1.3571428571428572,0.0634126825365073,0.5001,include,grad_cal,20.0,-1.2445000410079956,-0.45986002683639526,-1.0388185794227112,-0.22320999205112457,grad_cal,3.148749828338623,3.368243932723999,2.9436352252960205,2.112949007872669,23.0,Laptev Sea
TEXAS_PSM_RR00638,PS2453-2,GBC,0.0,1.0,76.5083,133.355,38.0,0.612,0.4952,0.0242,0.0255,0.0067,0.4423,0.0061,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.8889,2.3373,2.3373,3.805970149253731,0.11172741679873215,0.4952,include,grad_cal,15.0,-0.947409987449646,-0.4319849908351898,-1.0444388570296912,-0.37321001291275024,grad_cal,2.4597420692443848,2.5602777004241943,2.386040687561035,2.569975418946965,23.0,Laptev Sea
TEXAS_PSM_RR00639,IK9340-GKG,GBC,0.0,1.0,74.5,122.9933,16.0,0.478,0.5333,0.0235,0.0113,0.0054,0.4217,0.0049,-999.0,2014,Ho2014,,http://dx.doi.org/10.1016/j.gca.2014.01.001,1.7687000000000002,2.1953000000000005,2.1953000000000005,2.0925925925925926,0.08611825192802056,0.5333,include,grad_cal,10.0,-0.939810037612915,-0.633560061454773,-0.8264828508148068,-0.5781100392341614,grad_cal,3.466432809829712,3.0451831817626953,3.1529388427734375,1.85939624897253,23.0,Laptev Sea
